basin_id,ok,first_day,last_day,time_sorted,pet_var,area_km2,gauge_lat,gauge_lon,country,frac_snow,aridity_FAO_PM,p_mean_mm_day,hft_ix_s93,ire_pc_sse,slp_dg_sav,for_pc_sse,crp_pc_sse,train_n_days,train_p_nan_frac,train_e_nan_frac,train_q_nan_frac,test_n_days,test_p_nan_frac,test_e_nan_frac,test_q_nan_frac,flag_low_snow,flag_humid_or_semi_humid,flag_has_full_train,flag_has_full_test,flag_low_missing_test,flag_low_human_footprint,flag_low_irrigation,suitability_score,error,NSE,KGE
camels_01013500,True,1951-01-01,2023-12-30,True,potential_evaporation_sum_FAO_PENMAN_MONTEITH,2297.683154625437,47.23739,-68.58264,United States of America,0.37453797,0.4925567,3.175454,30.58188320136971,0.3179047135429156,41.55010054118163,88.47957393626824,2.289245999827779,3652,0.0,0.0,0.0,3287,0.0,0.0,0.0,False,True,True,True,True,False,True,5,,0.1380109799833341,0.0828611976188393
camels_14306500,True,1951-01-01,2023-12-30,True,potential_evaporation_sum_FAO_PENMAN_MONTEITH,859.0839121240878,44.38595,-123.83178,United States of America,0.0,0.48999003,4.2001567,34.306842278456934,0.0732054461505213,151.05916580097494,98.72559737140858,0.6369513124138115,3652,0.0,0.0,0.0,3287,0.0,0.0,0.0,True,True,True,True,True,False,True,6,,0.8014750494150126,0.6593147833758684
